"ID";"N";"E";"Z1_int";"Z2_int";"Z3_int";"Z4_int";"Z5_int";"Z6_int";"interv"
"c-601748";"52";"1";"0";"0";"0";"0";"0";"0";"None"
"c-601748";"32";"2";"1";"0";"1";"1";"1";"1";"all"
"c-601748";"16";"3";"1";"0";"1";"1";"1";"1";"all"
"i-882497";"59";"1";"0";"0";"0";"0";"0";"0";"None"
"i-882497";"31";"2";"1";"1";"1";"0";"1";"1";"all"
"i-882497";"10";"3";"0";"0";"1";"0";"0";"1";"close"
"a-244365";"20";"1";"0";"0";"0";"0";"0";"0";"None"
"a-244365";"42";"2";"0";"0";"1";"0";"0";"0";"close"
"a-244365";"38";"3";"0";"1";"1";"1";"1";"1";"all"
"r-258981";"51";"1";"0";"0";"0";"0";"0";"0";"None"
"r-258981";"18";"2";"1";"0";"1";"1";"1";"1";"all"
"r-258981";"31";"3";"1";"0";"1";"0";"0";"0";"close"
"d-537093";"27";"1";"0";"0";"0";"0";"0";"0";"None"
"d-537093";"55";"2";"0";"0";"0";"0";"0";"1";"close"
"d-537093";"18";"3";"0";"0";"0";"0";"0";"1";"close"
"i-672853";"27";"1";"0";"0";"0";"0";"0";"0";"None"
"i-672853";"38";"2";"1";"1";"1";"1";"0";"1";"all"
"i-672853";"35";"3";"1";"1";"1";"1";"0";"1";"all"
"c-123807";"32";"1";"0";"0";"0";"0";"0";"0";"None"
"c-123807";"57";"2";"0";"0";"1";"0";"0";"1";"close"
"c-123807";"11";"3";"0";"0";"1";"0";"0";"1";"rand"
"q-264021";"73";"1";"0";"0";"0";"0";"0";"0";"None"
"q-264021";"7";"2";"1";"1";"1";"1";"1";"0";"all"
"q-264021";"20";"3";"0";"0";"0";"1";"0";"0";"rand"
"w-429796";"14";"1";"0";"0";"0";"0";"0";"0";"None"
"w-429796";"3";"2";"0";"0";"1";"0";"0";"0";"close"
"w-429796";"83";"3";"0";"0";"1";"0";"0";"0";"rand"
"m-996725";"71";"1";"0";"0";"0";"0";"0";"0";"None"
"m-996725";"17";"2";"0";"1";"0";"0";"0";"0";"close"
"m-996725";"12";"3";"0";"0";"0";"1";"0";"0";"rand"
"v-530128";"9";"1";"0";"0";"0";"0";"0";"0";"None"
"v-530128";"66";"2";"0";"0";"0";"0";"0";"1";"rand"
"v-530128";"25";"3";"1";"1";"1";"1";"0";"1";"all"
"v-335775";"77";"1";"0";"0";"0";"0";"0";"0";"None"
"v-335775";"21";"2";"0";"0";"1";"0";"0";"0";"close"
"v-335775";"2";"3";"1";"0";"0";"0";"0";"0";"rand"
"g-258986";"61";"1";"0";"0";"0";"0";"0";"0";"None"
"g-258986";"38";"2";"1";"0";"0";"0";"0";"1";"rand"
"g-258986";"1";"3";"1";"0";"1";"0";"0";"0";"rand"
"x-837873";"16";"1";"0";"0";"0";"0";"0";"0";"None"
"x-837873";"6";"2";"1";"1";"1";"0";"1";"1";"all"
"x-837873";"78";"3";"0";"0";"1";"0";"0";"1";"close"
"e-653587";"98";"1";"0";"0";"0";"0";"0";"0";"None"
"e-653587";"2";"2";"1";"1";"0";"1";"1";"1";"all"
"e-653587";"0";"3";"1";"1";"0";"1";"1";"1";"all"
"a-490691";"76";"1";"0";"0";"0";"0";"0";"0";"None"
"a-490691";"17";"2";"0";"1";"0";"0";"0";"1";"rand"
"a-490691";"7";"3";"1";"0";"0";"1";"0";"0";"close"
"r-311583";"40";"1";"0";"0";"0";"0";"0";"0";"None"
"r-311583";"42";"2";"1";"1";"1";"1";"0";"1";"all"
"r-311583";"18";"3";"0";"0";"0";"0";"0";"1";"rand"
"r-785090";"39";"1";"0";"0";"0";"0";"0";"0";"None"
"r-785090";"36";"2";"0";"0";"0";"1";"0";"0";"rand"
"r-785090";"25";"3";"0";"1";"1";"1";"1";"1";"all"
"i-643417";"21";"1";"0";"0";"0";"0";"0";"0";"None"
"i-643417";"9";"2";"0";"1";"0";"0";"0";"0";"close"
"i-643417";"70";"3";"0";"1";"1";"1";"1";"1";"all"
"d-163362";"20";"1";"0";"0";"0";"0";"0";"0";"None"
"d-163362";"62";"2";"1";"0";"1";"0";"0";"0";"close"
"d-163362";"18";"3";"1";"0";"1";"1";"1";"1";"all"
"g-720957";"18";"1";"0";"0";"0";"0";"0";"0";"None"
"g-720957";"35";"2";"1";"1";"1";"0";"1";"1";"all"
"g-720957";"47";"3";"1";"1";"1";"0";"1";"1";"all"
"c-322534";"20";"1";"0";"0";"0";"0";"0";"0";"None"
"c-322534";"16";"2";"1";"1";"1";"1";"0";"1";"all"
"c-322534";"64";"3";"0";"0";"0";"0";"0";"1";"close"
"k-648955";"29";"1";"0";"0";"0";"0";"0";"0";"None"
"k-648955";"43";"2";"0";"0";"1";"0";"0";"1";"close"
"k-648955";"28";"3";"1";"1";"1";"0";"1";"1";"all"
"f-516043";"99";"1";"0";"0";"0";"0";"0";"0";"None"
"f-516043";"1";"2";"1";"1";"1";"1";"1";"0";"all"
"f-516043";"0";"3";"1";"1";"1";"1";"1";"0";"all"
"w-857714";"98";"1";"0";"0";"0";"0";"0";"0";"None"
"w-857714";"1";"2";"0";"0";"1";"0";"0";"1";"rand"
"w-857714";"1";"3";"0";"0";"1";"0";"0";"1";"close"
"l-448161";"12";"1";"0";"0";"0";"0";"0";"0";"None"
"l-448161";"21";"2";"0";"1";"0";"0";"0";"0";"rand"
"l-448161";"67";"3";"0";"0";"1";"0";"0";"0";"close"
"d-581425";"4";"1";"0";"0";"0";"0";"0";"0";"None"
"d-581425";"58";"2";"0";"1";"1";"1";"1";"1";"all"
"d-581425";"38";"3";"0";"0";"1";"0";"0";"0";"rand"
"y-369506";"52";"1";"0";"0";"0";"0";"0";"0";"None"
"y-369506";"29";"2";"0";"1";"0";"0";"0";"0";"rand"
"y-369506";"19";"3";"1";"1";"1";"1";"1";"0";"all"
"e-298778";"51";"1";"0";"0";"0";"0";"0";"0";"None"
"e-298778";"19";"2";"0";"0";"1";"0";"0";"1";"rand"
"e-298778";"30";"3";"1";"1";"1";"0";"1";"1";"all"
"s-844437";"86";"1";"0";"0";"0";"0";"0";"0";"None"
"s-844437";"5";"2";"0";"1";"1";"1";"1";"1";"all"
"s-844437";"9";"3";"0";"0";"0";"1";"0";"0";"rand"
"r-332884";"54";"1";"0";"0";"0";"0";"0";"0";"None"
"r-332884";"41";"2";"0";"0";"0";"0";"1";"0";"close"
"r-332884";"5";"3";"0";"0";"0";"1";"0";"0";"close"
"q-848563";"76";"1";"0";"0";"0";"0";"0";"0";"None"
"q-848563";"17";"2";"0";"0";"1";"0";"0";"0";"rand"
"q-848563";"7";"3";"0";"0";"0";"1";"0";"0";"close"
"v-540814";"33";"1";"0";"0";"0";"0";"0";"0";"None"
"v-540814";"43";"2";"1";"0";"1";"0";"0";"0";"close"
"v-540814";"24";"3";"1";"0";"1";"1";"1";"1";"all"
"z-793678";"55";"1";"0";"0";"0";"0";"0";"0";"None"
"z-793678";"5";"2";"1";"0";"0";"0";"0";"1";"rand"
"z-793678";"40";"3";"1";"1";"0";"1";"1";"1";"all"
"i-251773";"22";"1";"0";"0";"0";"0";"0";"0";"None"
"i-251773";"57";"2";"1";"0";"1";"1";"1";"1";"all"
"i-251773";"21";"3";"1";"0";"0";"1";"0";"0";"rand"
"i-555117";"99";"1";"0";"0";"0";"0";"0";"0";"None"
"i-555117";"1";"2";"1";"0";"0";"0";"0";"1";"rand"
"i-555117";"0";"3";"1";"0";"0";"0";"0";"1";"close"
"m-436554";"20";"1";"0";"0";"0";"0";"0";"0";"None"
"m-436554";"53";"2";"1";"0";"1";"0";"0";"0";"close"
"m-436554";"27";"3";"1";"0";"0";"1";"0";"0";"rand"
"w-856799";"75";"1";"0";"0";"0";"0";"0";"0";"None"
"w-856799";"2";"2";"1";"1";"1";"1";"1";"0";"all"
"w-856799";"23";"3";"1";"1";"1";"1";"1";"0";"all"
"g-318309";"68";"1";"0";"0";"0";"0";"0";"0";"None"
"g-318309";"27";"2";"0";"0";"0";"0";"0";"1";"close"
"g-318309";"5";"3";"0";"0";"0";"0";"0";"1";"close"
"p-303420";"30";"1";"0";"0";"0";"0";"0";"0";"None"
"p-303420";"69";"2";"1";"0";"0";"1";"0";"0";"close"
"p-303420";"1";"3";"1";"1";"0";"1";"1";"1";"all"
"p-334535";"23";"1";"0";"0";"0";"0";"0";"0";"None"
"p-334535";"31";"2";"1";"0";"1";"0";"0";"0";"rand"
"p-334535";"46";"3";"1";"0";"1";"0";"0";"0";"close"
"f-168637";"42";"1";"0";"0";"0";"0";"0";"0";"None"
"f-168637";"33";"2";"1";"1";"1";"1";"0";"1";"all"
"f-168637";"25";"3";"0";"0";"0";"0";"0";"1";"rand"
"x-853901";"78";"1";"0";"0";"0";"0";"";"";""
"c-353645";"1127";"1";"0";"0";"0";"0";"0";"0";"None"
"c-353645";"761";"2";"1";"0";"0";"0";"0";"0";"rand"
"c-353645";"112";"3";"1";"1";"1";"1";"1";"0";"all"
"
u-899242;6;2;1;1;1;1;0;1;all
u-899242;1;3;1;1;1;1;0;1;all
i-248789;11;1;0;0;0;0;0;0;None
i-248789;86;2;0;0;0;0;0;1;close
i-248789;3;3;0;0;0;0;0;1;rand
n-400838;49;1;0;0;0;0;0;0;None
n-400838;2;2;0;0;1;0;0;1;rand
n-400838;49;3;1;1;1;0;1;1;all
e-143611;74;1;0;0;0;0;0;0;None
e-143611;10;2;0;1;0;0;0;0;rand
e-143611;16;3;1;0;0;0;0;0;rand
k-830104;14;1;0;0;0;0;0;0;None
k-830104;45;2;0;1;0;0;0;1;rand
k-830104;41;3;1;0;0;0;0;1;rand
p-129799;8;1;0;0;0;0;0;0;None
p-129799;42;2;0;0;0;0;0;1;rand
p-129799;50;3;0;0;0;0;0;1;rand
x-691650;10;1;0;0;0;0;0;0;None
x-691650;48;2;1;0;1;0;0;0;rand
x-691650;42;3;1;0;1;0;0;0;close
h-768315;53;1;0;0;0;0;0;0;None
h-768315;41;2;1;0;1;1;1;1;all
h-768315;6;3;1;0;1;1;1;1;all
i-512117;10;1;0;0;0;0;0;0;None
i-512117;62;2;0;0;0;0;0;1;rand
i-512117;28;3;0;0;1;0;0;0;close
u-464614;46;1;0;0;0;0;0;0;None
u-464614;1;2;1;1;1;0;1;1;all
u-464614;53;3;0;0;1;0;0;1;rand
a-132865;85;1;0;0;0;0;0;0;None
a-132865;8;2;0;0;1;0;0;1;close
a-132865;7;3;1;1;1;0;1;1;all
p-346448;37;1;0;0;0;0;0;0;None
p-346448;1;2;0;0;0;0;0;1;close
p-346448;62;3;1;1;1;1;0;1;all
h-344559;15;1;0;0;0;0;0;0;None
h-344559;3;2;0;1;1;1;1;1;all
h-344559;82;3;0;1;1;1;1;1;all
y-339795;4;1;0;0;0;0;0;0;None
y-339795;7;2;1;0;1;0;0;0;rand
y-339795;89;3;1;0;1;1;1;1;all
z-160442;34;1;0;0;0;0;0;0;None
z-160442;35;2;1;0;1;0;0;0;close
z-160442;31;3;1;0;0;1;0;0;rand
d-624195;90;1;0;0;0;0;0;0;None
d-624195;3;2;1;0;1;1;1;1;all
d-624195;7;3;1;0;1;0;0;0;close
x-252533;11;1;0;0;0;0;0;0;None
x-252533;81;2;0;0;0;0;0;1;rand
x-252533;8;3;1;1;1;1;0;1;all
a-443839;32;1;0;0;0;0;0;0;None
a-443839;43;2;1;0;1;0;0;0;rand
a-443839;25;3;1;0;0;0;0;1;rand
y-375110;26;1;0;0;0;0;0;0;None
y-375110;14;2;1;0;1;1;1;1;all
y-375110;60;3;1;0;1;0;0;0;close
f-303475;73;1;0;0;0;0;0;0;None
f-303475;7;2;1;0;0;1;0;0;close
f-303475;20;3;1;0;0;1;0;0;close
h-217943;40;1;0;0;0;0;0;0;None
h-217943;44;2;1;1;1;0;1;1;all
h-217943;16;3;1;1;1;0;1;1;all
n-474715;95;1;0;0;0;0;0;0;None
n-474715;4;2;0;1;0;1;0;0;close
n-474715;1;3;0;1;0;1;0;0;rand
r-817818;25;1;0;0;0;0;0;0;None
r-817818;30;2;1;0;0;0;0;1;close
r-817818;45;3;1;1;0;1;1;1;all
m-738299;83;1;0;0;0;0;0;0;None
m-738299;14;2;1;0;0;0;0;1;rand
m-738299;3;3;1;0;1;0;0;0;rand
a-496129;56;1;0;0;0;0;0;0;None
a-496129;7;2;0;0;1;0;0;1;close
a-496129;37;3;0;0;1;0;0;1;rand
i-709014;8;1;0;0;0;0;0;0;None
i-709014;58;2;0;1;0;0;0;1;rand
i-709014;34;3;0;1;0;1;0;0;close
f-510075;45;1;0;0;0;0;0;0;None
f-510075;19;2;1;0;1;1;1;1;all
f-510075;36;3;1;0;1;0;0;0;close
p-681573;45;1;0;0;0;0;0;0;None
p-681573;24;2;0;1;0;0;0;0;rand
p-681573;31;3;0;1;1;1;1;1;all
n-942581;88;1;0;0;0;0;0;0;None
n-942581;10;2;1;0;0;0;0;1;rand
n-942581;2;3;1;0;0;0;0;1;rand
e-529577;17;1;0;0;0;0;0;0;None
e-529577;3;2;0;1;0;1;0;0;close
e-529577;80;3;1;1;0;1;1;1;all
u-442409;71;1;0;0;0;0;0;0;None
u-442409;16;2;0;0;0;0;0;1;close
u-442409;13;3;0;0;0;0;0;1;close
l-447081;12;1;0;0;0;0;0;0;None
l-447081;40;2;1;0;1;0;0;0;close
l-447081;48;3;1;0;0;1;0;0;rand
r-448101;71;1;0;0;0;0;0;0;None
r-448101;22;2;1;0;0;0;0;1;rand
r-448101;7;3;0;0;1;0;0;1;close
v-549507;88;1;0;0;0;0;0;0;None
v-549507;3;2;1;1;0;1;1;1;all
v-549507;9;3;0;1;0;1;0;0;close
a-294111;88;1;0;0;0;0;0;0;None
a-294111;11;2;0;0;0;1;0;0;rand
a-294111;1;3;0;0;1;0;0;0;close
v-205363;51;1;0;0;0;0;0;0;None
v-205363;37;2;0;1;0;0;0;1;rand
v-205363;12;3;0;0;1;0;0;1;rand
o-651526;77;1;0;0;0;0;0;0;None
o-651526;15;2;0;1;0;1;0;0;rand
o-651526;8;3;0;1;0;0;0;1;rand
v-702508;96;1;0;0;0;0;0;0;None
v-702508;2;2;0;0;0;0;1;0;close
v-702508;2;3;0;0;0;0;1;0;close
v-515008;54;1;0;0;0;0;0;0;None
v-515008;34;2;0;1;1;1;1;1;all
v-515008;12;3;0;0;0;0;0;1;rand
e-115614;5;1;0;0;0;0;0;0;None
e-115614;73;2;1;0;1;0;0;0;rand
e-115614;22;3;1;0;1;0;0;0;rand
r-851407;89;1;0;0;0;0;0;0;None
r-851407;1;2;0;0;0;0;0;1;close
r-851407;10;3;1;1;1;1;0;1;all
a-303615;16;1;0;0;0;0;0;0;None
a-303615;6;2;1;1;1;1;0;1;all
a-303615;78;3;1;1;1;1;0;1;all
n-967105;29;1;0;0;0;0;0;0;None
n-967105;40;2;1;0;1;0;0;0;close
n-967105;31;3;1;0;1;1;1;1;all
m-654683;63;1;0;0;0;0;0;0;None
m-654683;29;2;0;1;0;0;0;1;close
m-654683;8;3;0;1;0;1;0;0;rand
p-679250;30;1;0;0;0;0;0;0;None
p-679250;66;2;1;0;0;0;0;1;rand
p-679250;4;3;1;0;0;0;0;1;rand
z-874523;84;1;0;0;0;0;0;0;None
z-874523;5;2;1;0;1;0;0;0;rand
z-874523;11;3;1;0;1;0;0;0;close
o-780418;50;1;0;0;0;0;0;0;None
o-780418;28;2;0;1;1;1;1;1;all
o-780418;122;3;0;1;1;1;1;1;all
t-560033;76;1;0;0;0;0;0;0;None
t-560033;6;2;0;0;1;0;0;1;rand
t-560033;118;3;1;1;1;0;1;1;all
s-973011;47;1;0;0;0;0;0;0;None
s-973011;14;2;0;0;0;0;1;0;rand
s-973011;139;3;0;0;0;1;0;0;close
y-218572;152;1;0;0;0;0;0;0;None
y-218572;14;2;0;0;1;0;0;1;close
y-218572;34;3;1;1;1;0;1;1;all
c-284995;191;1;0;0;0;0;0;0;None
c-284995;5;2;1;0;0;1;0;0;close
c-284995;4;3;1;0;0;0;0;1;close
t-136670;87;1;0;0;0;0;0;0;None
t-136670;32;2;1;0;1;0;0;0;close
t-136670;81;3;1;0;1;0;0;0;\";"";"";"";"";"";"";"";"";""
"d-855650";"207";"1";"0";"0";"0";"0";"0";"0";"None"
"d-855650";"6";"2";"1";"1";"1";"1";"0";"1";"all"
"d-855650";"287";"3";"0";"0";"0";"0";"0";"1";"close"
"nd;\";"\;\";"\;\";"\;\";"\;\";"";"";"";"";""
"e-826237";"187";"1";"0";"0";"0";"0";"0";"0";"None"
"e-826237";"2";"2";"1";"0";"0";"0";"0";"1";"rand"
"e-826237";"11";"3";"1";"0";"0";"0";"0";"1";"rand"
"v-548407";"143";"1";"0";"0";"0";"0";"0";"0";"None"
"v-548407";"20";"2";"1";"1";"1";"1";"1";"0";"all"
"v-548407";"37";"3";"1";"1";"1";"1";"1";"0";"all"
"s-240425";"93";"1";"0";"0";"0";"0";"0";"0";"None"
"s-240425";"33";"2";"1";"1";"1";"0";"1";"1";"all"
"s-240425";"74";"3";"0";"0";"1";"0";"0";"1";"close"
"e-765395";"97";"1";"0";"0";"0";"0";"0";"0";"None"
"e-765395";"85";"2";"0";"1";"0";"1";"0";"0";"close"
"e-765395";"18";"3";"1";"1";"0";"1";"1";"1";"all"
"r-576848";"76";"1";"0";"0";"0";"0";"0";"0";"None"
"r-576848";"66";"2";"0";"0";"0";"0";"0";"1";"close"
"r-576848";"58";"3";"1";"1";"1";"1";"0";"1";"all"
"n-952994";"189";"1";"0";"0";"0";"0";"0";"0";"None"
"n-952994";"4";"2";"1";"1";"1";"1";"1";"0";"all"
"n-952994";"7";"3";"0";"0";"0";"1";"0";"0";"rand"
"g-262060";"169";"1";"0";"0";"0";"0";"0";"0";"None"
"g-262060";"8";"2";"0";"0";"0";"0";"0";"1";"rand"
"g-262060";"23";"3";"0";"0";"1";"0";"0";"0";"rand"
"b-553638";"67";"1";"0";"0";"0";"0";"0";"0";"None"
"b-553638";"120";"2";"0";"1";"0";"0";"0";"0";"close"
"b-553638";"13";"3";"0";"0";"1";"0";"0";"0";"rand"
"d-888632";"17";"1";"0";"0";"0";"0";"0";"0";"None"
"d-888632";"105";"2";"1";"0";"1";"1";"1";"1";"all"
"d-888632";"78";"3";"1";"0";"1";"0";"0";"0";"close"
"f-534825";"120";"1";"0";"0";"0";"0";"0";"0";"None"
"f-534825";"62";"2";"0";"1";"0";"0";"0";"0";"close"
"f-534825";"18";"3";"0";"1";"1";"1";"1";"1";"all"
"p-959713";"30";"1";"0";"0";"0";"0";"0";"0";"None"
"p-959713";"31";"2";"1";"1";"0";"1";"1";"1";"all"
"p-959713";"139";"3";"0";"1";"0";"1";"0";"0";"rand"
"f-569230";"55";"1";"0";"0";"0";"0";"0";"0";"None"
"f-569230";"78";"2";"1";"0";"0";"0";"0";"1";"rand"
"f-569230";"67";"3";"0";"0";"1";"0";"0";"1";"rand"
"u-616252";"104";"1";"0";"0";"0";"0";"0";"0";"None"
"u-616252";"56";"2";"1";"1";"0";"1";"1";"1";"all"
"u-616252";"40";"3";"1";"0";"0";"1";"0";"0";"rand"
"y-654650";"112";"1";"0";"0";"0";"0";"0";"0";"None"
"y-654650";"2";"2";"0";"0";"1";"0";"0";"1";"rand"
"y-654650";"86";"3";"1";"1";"1";"0";"1";"1";"all"
"o-745920";"70";"1";"0";"0";"0";"0";"0";"0";"None"
"o-745920";"21";"2";"1";"1";"1";"1";"1";"0";"all"
"o-745920";"109";"3";"0";"0";"0";"1";"0";"0";"close"
"b-695505";"88";"1";"0";"0";"0";"0";"0";"0";"None"
"b-695505";"98";"2";"1";"0";"0";"1";"0";"0";"rand"
"b-695505";"14";"3";"1";"0";"0";"0";"0";"1";"close"
"f-912863";"142";"1";"0";"0";"0";"0";"0";"0";"None"
"f-912863";"22";"2";"1";"0";"1";"0";"0";"0";"rand"
"f-912863";"36";"3";"1";"0";"1";"1";"1";"1";"all"
"h-353291";"3";"1";"0";"0";"0";"0";"0";"0";"None"
"h-353291";"146";"2";"0";"1";"0";"1";"0";"0";"close"
"h-353291";"51";"3";"1";"1";"0";"1";"1";"1";"all"
"p-106806";"177";"1";"0";"0";"0";"0";"0";"0";"None"
"p-106806";"8";"2";"1";"1";"0";"1";"1";"1";"all"
"p-106806";"15";"3";"1";"0";"0";"0";"0";"1";"close"
"r-633848";"175";"1";"0";"0";"0";"0";"0";"0";"None"
"r-633848";"21";"2";"1";"0";"0";"0";"0";"1";"rand"
"r-633848";"4";"3";"1";"0";"0";"0";"0";"1";"rand"
"t-772646";"24";"1";"0";"0";"0";"0";"0";"0";"None"
"t-772646";"142";"2";"1";"0";"1";"1";"1";"1";"all"
"t-772646";"34";"3";"1";"0";"1";"1";"1";"1";"all"
"s-495203";"13";"1";"0";"0";"0";"0";"0";"0";"None"
"s-495203";"66";"2";"0";"0";"0";"1";"0";"0";"rand"
"s-495203";"121";"3";"1";"1";"1";"1";"1";"0";"all"
"l-290204";"176";"1";"0";"0";"0";"0";"0";"0";"None"
"l-290204";"17";"2";"1";"1";"1";"1";"0";"1";"all"
"l-290204";"7";"3";"1";"1";"1";"1";"0";"1";"all"
"f-465200";"35";"1";"0";"0";"0";"0";"0";"0";"None"
"f-465200";"155";"2";"0";"0";"0";"0";"0";"1";"close"
"f-465200";"10";"3";"0";"0";"0";"0";"0";"1";"close"
"l-133261";"131";"1";"0";"0";"0";"0";"0";"0";"None"
"l-133261";"14";"2";"0";"0";"1";"0";"0";"1";"close"
"l-133261";"55";"3";"1";"0";"0";"0";"0";"1";"rand"
"g-405451";"84";"1";"0";"0";"0";"0";"0";"0";"None"
"g-405451";"5";"2";"1";"0";"1";"1";"1";"1";"all"
"g-405451";"111";"3";"1";"0";"1";"1";"1";"1";"all"
"t-741925";"174";"1";"0";"0";"0";"0";"0";"0";"None"
"t-741925";"6";"2";"1";"0";"1";"0";"0";"0";"close"
"t-741925";"20";"3";"1";"0";"0";"0";"0";"1";"rand"
"a-556718";"160";"1";"0";"0";"0";"0";"0";"0";"None"
"a-556718";"12";"2";"0";"0";"0";"0";"1";"0";"close"
"a-556718";"28";"3";"1";"1";"1";"1";"1";"0";"all"
"i-363144";"21";"1";"0";"0";"0";"0";"0";"0";"None"
"i-363144";"38";"2";"0";"1";"0";"0";"0";"1";"close"
"i-363144";"141";"3";"1";"0";"0";"1";"0";"0";"rand"
"s-727482";"69";"1";"0";"0";"0";"0";"0";"0";"None"
"s-727482";"105";"2";"1";"0";"1";"1";"1";"1";"all"
"s-727482";"26";"3";"1";"0";"1";"1";"1";"1";"all"
"p-237642";"26";"1";"0";"0";"0";"0";"0";"0";"None"
"p-237642";"174";"2";"0";"0";"1";"0";"0";"1";"close"
"p-237642";"0";"3";"0";"0";"1";"0";"0";"1";"close"
"z-710269";"35";"1";"0";"0";"0";"0";"0";"0";"None"
"z-710269";"113";"2";"0";"1";"1";"1";"1";"1";"all"
"z-710269";"52";"3";"0";"1";"1";"1";"1";"1";"all"
"u-686246";"188";"1";"0";"0";"0";"0";"0";"0";"None"
"u-686246";"2";"2";"0";"0";"1";"0";"0";"1";"close"
"u-686246";"10";"3";"1";"0";"0";"0";"0";"1";"rand"
"w-997329";"71";"1";"0";"0";"0";"0";"0";"0";"None"
"w-997329";"83";"2";"1";"0";"1";"0";"0";"0";"close"
"w-997329";"46";"3";"1";"0";"1";"1";"1";"1";"all"
"j-715836";"173";"1";"0";"0";"0";"0";"0";"0";"None"
"j-715836";"8";"2";"1";"1";"1";"1";"0";"1";"all"
"j-715836";"19";"3";"1";"1";"1";"1";"0";"1";"all"
"v-739888";"130";"1";"0";"0";"0";"0";"0";"0";"None"
"v-739888";"6";"2";"0";"0";"0";"0";"0";"1";"rand"
"v-739888";"64";"3";"0";"0";"0";"0";"0";"1";"rand"
"h-374060";"160";"1";"0";"0";"0";"0";"0";"0";"None"
"h-374060";"17";"2";"1";"1";"1";"1";"1";"0";"all"
"h-374060";"23";"3";"0";"0";"1";"0";"0";"0";"close"
"y-486422";"172";"1";"0";"0";"0";"0";"0";"0";"None"
"y-486422";"15";"2";"0";"0";"0";"0";"1";"0";"close"
"y-486422";"13";"3";"0";"0";"0";"0";"1";"0";"close"
"m-221699";"98";"1";"0";"0";"0";"0";"0";"0";"None"
"m-221699";"72";"2";"0";"0";"1";"0";"0";"1";"close"
"m-221699";"30";"3";"1";"1";"1";"0";"1";"1";"all"
"w-841019";"136";"1";"0";"0";"0";"0";"0";"0";"None"
"w-841019";"34";"2";"0";"1";"1";"1";"1";"1";"all"
"w-841019";"30";"3";"0";"1";"0";"0";"0";"0";"close"
"n-259649";"138";"1";"0";"0";"0";"0";"0";"0";"None"
"n-259649";"62";"2";"0";"0";"0";"0";"1";"0";"rand"
"n-259649";"0";"3";"1";"1";"1";"1";"1";"0";"all"
"f-278894";"197";"1";"0";"0";"0";"0";"0";"0";"None"
"f-278894";"2";"2";"0";"0";"1";"0";"0";"0";"close"
"f-278894";"1";"3";"0";"0";"0";"1";"0";"0";"rand"
"p-704731";"92";"1";"0";"0";"0";"0";"0";"0";"None"
"p-704731";"35";"2";"0";"0";"1";"0";"0";"1";"close"
"p-704731";"73";"3";"1";"1";"1";"0";"1";"1";"all"
"t-660431";"142";"1";"0";"0";"0";"0";"0";"0";"None"
"t-660431";"26";"2";"1";"0";"0";"0";"0";"1";"rand"
"t-660431";"32";"3";"0";"0";"1";"0";"0";"1";"close"
"m-720644";"146";"1";"0";"0";"0";"0";"0";"0";"None"
"m-720644";"19";"2";"1";"1";"1";"1";"1";"0";"all"
"m-720644";"35";"3";"1";"1";"1";"1";"1";"0";"all"
"a-704216";"118";"1";"0";"0";"0";"0";"0";"0";"None"
