"ID";"N";"E";"Z1_int";"Z2_int";"Z3_int";"Z4_int";"Z5_int";"Z6_int";"interv"
"x-764596";"29";"1";"0";"0";"0";"0";"0";"0";"None"
"x-764596";"69";"2";"0";"0";"1";"0";"0";"0";"close"
"x-764596";"2";"3";"0";"1";"1";"1";"1";"1";"all"
"l-349952";"52";"1";"0";"0";"0";"0";"0";"0";"None"
"l-349952";"43";"2";"0";"1";"0";"0";"0";"1";"close"
"l-349952";"5";"3";"0";"1";"0";"1";"0";"0";"rand"
"b-927585";"69";"1";"0";"0";"0";"0";"0";"0";"None"
"b-927585";"9";"2";"1";"0";"1";"1";"1";"1";"all"
"b-927585";"22";"3";"1";"0";"1";"0";"0";"0";"rand"
"e-869356";"41";"1";"0";"0";"0";"0";"0";"0";"None"
"e-869356";"47";"2";"1";"0";"1";"1";"1";"1";"all"
"e-869356";"12";"3";"1";"0";"0";"1";"0";"0";"rand"
"s-147519";"85";"1";"0";"0";"0";"0";"0";"0";"None"
"s-147519";"10";"2";"0";"0";"0";"0";"0";"1";"close"
"s-147519";"5";"3";"0";"0";"0";"0";"0";"1";"rand"
"k-262609";"46";"1";"0";"0";"0";"0";"0";"0";"None"
"k-262609";"10";"2";"1";"0";"1";"0";"0";"0";"rand"
"k-262609";"44";"3";"1";"0";"1";"1";"1";"1";"all"
"v-938108";"32";"1";"0";"0";"0";"0";"0";"0";"None"
"v-938108";"9";"2";"0";"1";"0";"1";"0";"0";"close"
"v-938108";"59";"3";"0";"1";"0";"1";"0";"0";"rand"
"k-141456";"37";"1";"0";"0";"0";"0";"0";"0";"None"
"k-141456";"8";"2";"0";"0";"1";"0";"0";"1";"close"
"k-141456";"55";"3";"1";"1";"1";"0";"1";"1";"all"
"s-472755";"54";"1";"0";"0";"0";"0";"0";"0";"None"
"s-472755";"1";"2";"0";"0";"1";"0";"0";"1";"close"
"s-472755";"45";"3";"0";"1";"0";"0";"0";"1";"rand"
"s-348738";"51";"1";"0";"0";"0";"0";"0";"0";"None"
"s-348738";"21";"2";"1";"1";"0";"1";"1";"1";"all"
"s-348738";"28";"3";"1";"0";"0";"1";"0";"0";"close"
"v-427674";"44";"1";"0";"0";"0";"0";"0";"0";"None"
"v-427674";"28";"2";"1";"0";"0";"0";"0";"0";"rand"
"v-427674";"28";"3";"0";"0";"0";"1";"0";"0";"close"
"v-484320";"84";"1";"0";"0";"0";"0";"0";"0";"None"
"v-484320";"13";"2";"1";"1";"1";"0";"1";"1";"all"
"v-484320";"3";"3";"0";"0";"1";"0";"0";"1";"close"
"q-529030";"83";"1";"0";"0";"0";"0";"0";"0";"None"
"q-529030";"16";"2";"1";"1";"0";"1";"1";"1";"all"
"q-529030";"1";"3";"1";"1";"0";"1";"1";"1";"all"
"y-713742";"60";"1";"0";"0";"0";"0";"0";"0";"None"
"y-713742";"15";"2";"1";"0";"0";"1";"0";"0";"rand"
"y-713742";"25";"3";"1";"0";"1";"0";"0";"0";"close"
"r-477550";"7";"1";"0";"0";"0";"0";"0";"0";"None"
"r-477550";"68";"2";"0";"0";"0";"0";"1";"0";"close"
"r-477550";"25";"3";"1";"1";"1";"1";"1";"0";"all"
"s-955179";"83";"1";"0";"0";"0";"0";"0";"0";"None"
"s-955179";"12";"2";"0";"1";"0";"0";"0";"0";"close"
"s-955179";"5";"3";"0";"1";"1";"1";"1";"1";"all"
"m-128979";"25";"1";"0";"0";"0";"0";"0";"0";"None"
"m-128979";"14";"2";"1";"1";"1";"1";"0";"1";"all"
"m-128979";"61";"3";"0";"0";"0";"0";"0";"1";"rand"
"z-525429";"27";"1";"0";"0";"0";"0";"0";"0";"None"
"z-525429";"26";"2";"0";"1";"1";"1";"1";"1";"all"
"z-525429";"47";"3";"0";"1";"0";"0";"0";"0";"rand"
"d-542343";"72";"1";"0";"0";"0";"0";"0";"0";"None"
"d-542343";"8";"2";"1";"0";"0";"1";"0";"0";"close"
"d-542343";"20";"3";"1";"1";"0";"1";"1";"1";"all"
"x-942216";"30";"1";"0";"0";"0";"0";"0";"0";"None"
"x-942216";"13";"2";"0";"1";"0";"0";"0";"0";"close"
"x-942216";"57";"3";"0";"1";"0";"0";"0";"0";"close"
"w-917135";"61";"1";"0";"0";"0";"0";"0";"0";"None"
"w-917135";"2";"2";"0";"0";"1";"0";"0";"1";"close"
"w-917135";"37";"3";"1";"1";"1";"0";"1";"1";"all"
"f-918598";"48";"1";"0";"0";"0";"0";"0";"0";"None"
"f-918598";"41";"2";"0";"1";"1";"1";"1";"1";"all"
"f-918598";"11";"3";"0";"0";"1";"0";"0";"0";"close"
"w-887299";"92";"1";"0";"0";"0";"0";"0";"0";"None"
"w-887299";"8";"2";"0";"1";"0";"0";"0";"1";"rand"
"w-887299";"0";"3";"0";"0";"1";"0";"0";"1";"rand"
"d-188590";"24";"1";"0";"0";"0";"0";"0";"0";"None"
"d-188590";"39";"2";"0";"0";"0";"0";"0";"1";"close"
"d-188590";"37";"3";"1";"1";"1";"1";"0";"1";"all"
"u-199779";"10";"1";"0";"0";"0";"0";"0";"0";"None"
"u-199779";"45";"2";"1";"0";"1";"1";"1";"1";"all"
"u-199779";"45";"3";"1";"0";"1";"1";"1";"1";"all"
"v-339918";"32";"1";"0";"0";"0";"0";"0";"0";"None"
"v-339918";"23";"2";"0";"0";"1";"0";"0";"1";"rand"
"v-339918";"45";"3";"1";"0";"0";"0";"0";"1";"rand"
"a-835393";"96";"1";"0";"0";"0";"0";"0";"0";"None"
"a-835393";"2";"2";"1";"0";"0";"0";"0";"0";"rand"
"a-835393";"2";"3";"1";"1";"1";"1";"1";"0";"all"
"b-388107";"10";"1";"0";"0";"0";"0";"0";"0";"None"
"b-388107";"90";"2";"1";"0";"1";"0";"0";"0";"close"
"b-388107";"0";"3";"1";"0";"1";"1";"1";"1";"all"
"k-745663";"56";"1";"0";"0";"0";"0";"0";"0";"None"
"k-745663";"37";"2";"0";"0";"1";"0";"0";"1";"close"
"k-745663";"7";"3";"0";"0";"1";"0";"0";"1";"close"
"a-647171";"82";"1";"0";"0";"0";"0";"0";"0";"None"
"a-647171";"11";"2";"1";"1";"1";"1";"0";"1";"all"
"a-647171";"7";"3";"0";"0";"0";"0";"0";"1";"close"
"l-419471";"99";"1";"0";"0";"0";"0";"0";"0";"None"
"l-419471";"1";"2";"0";"0";"1";"0";"0";"1";"close"
"l-419471";"0";"3";"1";"1";"1";"0";"1";"1";"all"
"h-585018";"87";"1";"0";"0";"0";"0";"0";"0";"None"
"h-585018";"4";"2";"1";"1";"0";"1";"1";"1";"all"
"h-585018";"9";"3";"0";"1";"0";"0";"0";"1";"rand"
"a-561290";"26";"1";"0";"0";"0";"0";"0";"0";"None"
"a-561290";"41";"2";"0";"0";"1";"0";"0";"0";"close"
"a-561290";"33";"3";"1";"1";"1";"1";"1";"0";"all"
"q-591600";"4";"1";"0";"0";"0";"0";"0";"0";"None"
"q-591600";"41";"2";"0";"1";"0";"0";"0";"0";"rand"
"q-591600";"55";"3";"0";"0";"0";"1";"0";"0";"rand"
"c-569917";"67";"1";"0";"0";"0";"0";"0";"0";"None"
"c-569917";"29";"2";"1";"1";"1";"1";"0";"1";"all"
"c-569917";"4";"3";"0";"0";"0";"0";"0";"1";"rand"
"f-624510";"10";"1";"0";"0";"0";"0";"0";"0";"None"
"f-624510";"65";"2";"0";"0";"1";"0";"0";"1";"close"
"f-624510";"25";"3";"0";"0";"1";"0";"0";"1";"close"
"p-202815";"95";"1";"0";"0";"0";"0";"0";"0";"None"
"p-202815";"2";"2";"1";"0";"0";"0";"0";"1";"rand"
"p-202815";"3";"3";"1";"0";"0";"1";"0";"0";"close"
"q-822070";"83";"1";"0";"0";"0";"0";"0";"0";"None"
"q-822070";"5";"2";"1";"1";"0";"1";"1";"1";"all"
"q-822070";"12";"3";"1";"1";"0";"1";"1";"1";"all"
"f-928350";"53";"1";"0";"0";"0";"0";"0";"0";"None"
"f-928350";"47";"2";"1";"1";"1";"1";"0";"1";"all"
"f-928350";"0";"3";"0";"0";"0";"0";"0";"1";"close"
"u-102919";"35";"1";"0";"0";"0";"0";"0";"0";"None"
"u-102919";"11";"2";"1";"1";"0";"1";"1";"1";"all"
"u-102919";"54";"3";"1";"0";"0";"1";"0";"0";"rand"
"a-192881";"31";"1";"0";"0";"0";"0";"0";"0";"None"
"a-192881";"15";"2";"0";"1";"0";"1";"0";"0";"close"
"a-192881";"54";"3";"1";"0";"0";"1";"0";"0";"rand"
"e-215641";"61";"1";"0";"0";"0";"0";"0";"0";"None"
"e-215641";"12";"2";"1";"0";"1";"1";"1";"1";"all"
"e-215641";"27";"3";"1";"0";"1";"0";"0";"0";"close"
"y-368186";"83";"1";"0";"0";"0";"0";"0";"0";"None"
"y-368186";"10";"2";"0";"0";"0";"0";"0";"1";"close"
"y-368186";"7";"3";"0";"0";"0";"0";"0";"1";"close"
"q-335852";"66";"1";"0";"0";"0";"0";"0";"0";"None"
"q-335852";"11";"2";"0";"1";"1";"1";"1";"1";"all"
"q-335852";"23";"3";"0";"1";"0";"0";"0";"0";"rand"
"c-419505";"56";"1";"0";"0";"0";"0";"0";"0";"None"
"c-419505";"41";"2";"0";"0";"0";"0";"0";"1";"rand"
"c-419505";"3";"3";"0";"0";"0";"0";"0";"1";"close"
"n-607441";"57";"1";"0";"0";"0";"0";"0";"0";"None"
"n-607441";"3";"2";"0";"0";"0";"0";"1";"0";"rand"
"n-607441";"40";"3";"1";"1";"1";"1";"1";"0";"all"
"i-739603";"18";"1";"0";"0";"0";"0";"0";"0";"None"
"i-739603";"30";"2";"0";"1";"1";"1";"1";"1";"all"
"i-739603";"52";"3";"0";"0";"0";"1";"0";"0";"rand"
"h-771376";"33";"1";"0";"0";"0";"0";"0";"0";"None"
"h-771376";"1";"2";"1";"0";"1";"1";"1";"1";"all"
"h-771376";"66";"3";"1";"0";"1";"0";"0";"0";"close"
"z-308293";"70";"1";"0";"0";"0";"0";"0";"0";"None"
"z-308293";"13";"2";"0";"0";"0";"0";"0";"1";"close"
"z-308293";"17";"3";"1";"1";"1";"1";"0";"1";"all"
"b-867135";"51";"1";"0";"0";"0";"0";"0";"0";"None"
"b-867135";"4";"2";"1";"1";"1";"0";"1";"1";"all"
"b-867135";"45";"3";"0";"0";"1";"0";"0";"1";"close"
"k-480833";"8";"1";"0";"0";"0";"0";"0";"0";"None"
"k-480833";"18";"2";"0";"0";"0";"0";"0";"1";"close"
"k-480833";"74";"3";"0";"0";"0";"0";"0";"1";"close"
"f-243105";"11";"1";"0";"0";"0";"0";"0";"0";"None"
"f-243105";"15";"2";"1";"1";"1";"1";"1";"0";"all"
"f-243105";"74";"3";"1";"1";"1";"1";"1";"0";"all"
"n-609361";"25";"1";"0";"0";"0";"0";"0";"0";"None"
"n-609361";"20";"2";"1";"1";"1";"1";"1";"0";"all"
"n-609361";"55";"3";"1";"0";"0";"0";"0";"0";"rand"
"e-851739";"52";"1";"0";"0";"0";"0";"0";"0";"None"
"e-851739";"18";"2";"1";"1";"1";"0";"1";"1";"all"
"e-851739";"30";"3";"0";"0";"1";"0";"0";"1";"close"
"e-631951";"91";"1";"0";"0";"0";"0";"0";"0";"None"
"e-631951";"4";"2";"1";"0";"0";"0";"0";"1";"close"
"e-631951";"5";"3";"1";"0";"0";"0";"0";"1";"close"
"e-820438";"93";"1";"0";"0";"0";"0";"0";"0";"None"
"e-820438";"6";"2";"1";"0";"0";"1";"0";"0";"close"
"e-820438";"1";"3";"1";"1";"0";"1";"1";"1";"all"
"j-813957";"14";"1";"0";"0";"0";"0";"0";"0";"None"
"j-813957";"63";"2";"0";"0";"1";"0";"0";"1";"close"
"j-813957";"23";"3";"0";"0";"1";"0";"0";"1";"rand"
"t-265376";"10";"1";"0";"0";"0";"0";"0";"0";"None"
"t-265376";"68";"2";"0";"0";"0";"1";"0";"0";"rand"
"t-265376";"22";"3";"0";"1";"0";"0";"0";"0";"close"
"e-741618";"3";"1";"0";"0";"0";"0";"0";"0";"None"
"e-741618";"81";"2";"0";"0";"1";"0";"0";"1";"close"
"e-741618";"16";"3";"0";"0";"1";"0";"0";"1";"close"
"s-976427";"5";"1";"0";"0";"0";"0";"0";"0";"None"
"s-976427";"22";"2";"1";"0";"1";"0";"0";"0";"close"
"s-976427";"73";"3";"1";"0";"0";"0";"0";"1";"rand"
"g-590165";"74";"1";"0";"0";"0";"0";"0";"0";"None"
"g-590165";"9";"2";"0";"1";"0";"1";"0";"0";"rand"
"g-590165";"17";"3";"1";"1";"0";"1";"1";"1";"all"
"j-235509";"6";"1";"0";"0";"0";"0";"0";"0";"None"
"j-235509";"20";"2";"1";"1";"1";"1";"0";"1";"all"
"j-235509";"74";"3";"0";"0";"0";"0";"0";"1";"close"
"k-119733";"34";"1";"0";"0";"0";"0";"0";"0";"None"
"k-119733";"46";"2";"1";"1";"1";"0";"1";"1";"all"
"k-119733";"20";"3";"1";"1";"1";"0";"1";"1";"all"
"x-319763";"71";"1";"0";"0";"0";"0";"0";"0";"None"
"x-319763";"22";"2";"1";"0";"1";"0";"0";"0";"rand"
"x-319763";"7";"3";"1";"0";"0";"0";"0";"1";"rand"
"a-875234";"36";"1";"0";"0";"0";"0";"0";"0";"None"
"a-875234";"40";"2";"0";"1";"1";"1";"1";"1";"all"
"a-875234";"24";"3";"0";"0";"1";"0";"0";"0";"close"
"b-357819";"82";"1";"0";"0";"0";"0";"0";"0";"None"
"b-357819";"15";"2";"1";"0";"0";"0";"0";"1";"rand"
"b-357819";"3";"3";"1";"0";"1";"0";"0";"0";"close"
"g-238239";"72";"1";"0";"0";"0";"0";"0";"0";"None"
"g-238239";"3";"2";"1";"1";"1";"0";"1";"1";"all"
"g-238239";"25";"3";"1";"0";"0";"0";"0";"1";"rand"
"q-713075";"51";"1";"0";"0";"0";"0";"0";"0";"None"
"q-713075";"17";"2";"1";"0";"0";"0";"0";"1";"rand"
"q-713075";"32";"3";"1";"1";"0";"1";"1";"1";"all"
"u-507291";"14";"1";"0";"0";"0";"0";"0";"0";"None"
"u-507291";"32";"2";"0";"0";"1";"0";"0";"0";"close"
"u-507291";"54";"3";"0";"0";"0";"1";"0";"0";"close"
"j-602264";"65";"1";"0";"0";"0";"0";"0";"0";"None"
"j-602264";"22";"2";"0";"0";"1";"0";"0";"1";"close"
"j-602264";"13";"3";"0";"1";"0";"0";"0";"1";"rand"
"q-809063";"20";"1";"0";"0";"0";"0";"0";"0";"None"
"q-809063";"8";"2";"0";"1";"0";"0";"0";"1";"rand"
"q-809063";"72";"3";"0";"0";"1";"0";"0";"1";"close"
"p-338765";"8";"1";"0";"0";"0";"0";"0";"0";"None"
"p-338765";"74";"2";"0";"0";"0";"0";"1";"0";"close"
"p-338765";"18";"3";"0";"0";"1";"0";"0";"0";"close"
"h-287204";"70";"1";"0";"0";"0";"0";"0";"0";"None"
"h-287204";"5";"2";"0";"0";"0";"0";"0";"1";"close"
"h-287204";"25";"3";"0";"0";"0";"0";"0";"1";"rand"
"m-938712";"37";"1";"0";"0";"0";"0";"0";"0";"None"
"m-938712";"29";"2";"1";"0";"1";"1";"1";"1";"all"
"m-938712";"34";"3";"1";"0";"1";"1";"1";"1";"all"
"e-666237";"70";"1";"0";"0";"0";"0";"0";"0";"None"
"e-666237";"4";"2";"1";"1";"1";"0";"1";"1";"all"
"e-666237";"26";"3";"0";"1";"0";"0";"0";"1";"rand"
"n-300593";"26";"1";"0";"0";"0";"0";"0";"0";"None"
"n-300593";"72";"2";"0";"1";"0";"0";"0";"1";"rand"
"n-300593";"2";"3";"1";"1";"0";"1";"1";"1";"all"
"s-895707";"10";"1";"0";"0";"0";"0";"0";"0";"None"
"s-895707";"81";"2";"1";"1";"1";"0";"1";"1";"all"
"s-895707";"9";"3";"0";"0";"1";"0";"0";"1";"close"
"q-604547";"52";"1";"0";"0";"0";"0";"0";"0";"None"
"q-604547";"1";"2";"1";"1";"1";"1";"0";"1";"all"
"q-604547";"47";"3";"0";"0";"0";"0";"0";"1";"rand"
"j-815463";"11";"1";"0";"0";"0";"0";"0";"0";"None"
"j-815463";"47";"2";"0";"1";"0";"0";"0";"0";"rand"
"j-815463";"42";"3";"0";"0";"0";"0";"1";"0";"close"
"j-279697";"29";"1";"0";"0";"0";"0";"0";"0";"None"
"j-279697";"1";"2";"0";"1";"0";"1";"0";"0";"close"
"j-279697";"70";"3";"1";"0";"0";"0";"0";"1";"close"
"s-787404";"23";"1";"0";"0";"0";"0";"0";"0";"None"
"s-787404";"29";"2";"1";"1";"1";"0";"1";"1";"all"
"s-787404";"48";"3";"0";"0";"1";"0";"0";"1";"close"
"u-452628";"83";"1";"0";"0";"0";"0";"0";"0";"None"
"u-452628";"6";"2";"1";"0";"0";"1";"0";"0";"rand"
"u-452628";"11";"3";"1";"0";"1";"0";"0";"0";"rand"
"m-460040";"89";"1";"0";"0";"0";"0";"0";"0";"None"
"m-460040";"7";"2";"1";"1";"1";"1";"1";"0";"all"
"m-460040";"4";"3";"1";"1";"1";"1";"1";"0";"all"
"s-209531";"80";"1";"0";"0";"0";"0";"0";"0";"None"
"s-209531";"10";"2";"1";"0";"1";"1";"1";"1";"all"
"s-209531";"10";"3";"1";"0";"1";"1";"1";"1";"all"
"l-407525";"1";"1";"0";"0";"0";"0";"0";"0";"None"
"l-407525";"3";"2";"0";"1";"0";"1";"0";"0";"rand"
"l-407525";"96";"3";"1";"1";"0";"1";"1";"1";"all"
"f-930228";"61";"1";"0";"0";"0";"0";"0";"0";"None"
"f-930228";"6";"2";"0";"0";"1";"0";"0";"0";"rand"
"f-930228";"33";"3";"0";"1";"1";"1";"1";"1";"all"
"m-961059";"39";"1";"0";"0";"0";"0";"0";"0";"None"
"m-961059";"9";"2";"0";"1";"0";"0";"0";"1";"close"
"m-961059";"52";"3";"1";"1";"0";"1";"1";"1";"all"
"x-800549";"84";"1";"0";"0";"0";"0";"0";"0";"None"
"x-800549";"13";"2";"1";"1";"1";"1";"0";"1";"all"
"x-800549";"3";"3";"0";"0";"0";"0";"0";"1";"close"
"x-125575";"29";"1";"0";"0";"0";"0";"0";"0";"None"
"x-125575";"34";"2";"1";"0";"1";"0";"0";"0";"close"
"x-125575";"37";"3";"1";"0";"0";"1";"0";"0";"rand"
"b-961108";"21";"1";"0";"0";"0";"0";"0";"0";"None"
"b-961108";"27";"2";"1";"1";"1";"1";"1";"0";"all"
"b-961108";"52";"3";"0";"0";"1";"0";"0";"0";"rand"
"s-899522";"1";"1";"0";"0";"0";"0";"0";"0";"None"
"s-899522";"173";"2";"1";"1";"1";"1";"0";"1";"all"
"s-899522";"26";"3";"0";"0";"0";"0";"0";"1";"close"
"a-300307";"25";"1";"0";"0";"0";"0";"0";"0";"None"
